Country code,Country name,Series code,Series name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
POL,Poland,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),9.62184906135555,9.45476642331949,9.31280953584936,9.16611744975168,8.72158345354352,8.98770224113446,9.29160712621058,9.08277474773609,8.45533093614582,8.20355840964354,7.84556432288268,7.91689997687727,7.76690637839598,7.97957011425596,7.99163558370175,7.95921404820512,8.37440371343721,8.26861722388129,8.29009237560359,,
PRK,"Korea, Dem. Rep.",EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),12.1546945442465,12.271244365094,12.2770057212832,12.3971869163528,12.0924509045914,11.9126264336914,11.6468039479115,10.5341764875841,2.8862342006022,3.14540355969692,3.36185653986323,3.46232354054657,3.28956306790203,3.33708570587394,3.38706762525319,3.51536239393503,3.56052287734955,2.94522559952044,3.24836505379662,,
PRT,Portugal,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),4.41848302344382,4.8554992450931,5.25665903844224,4.75967335071185,4.87771884376875,5.22530128652638,5.0608611636002,5.2905988700565,5.73165603712114,6.35831993316296,6.15754614097077,6.10739212157701,6.4445868857528,5.86870317472099,6.01554527388671,6.1907901322385,5.58450981940874,5.67800149599348,5.30109797086594,,
PRY,Paraguay,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.533132337070497,0.512869370748342,0.58724170059891,0.645214629296143,0.746655084391248,0.826637179860136,0.764776000733922,0.836558483642926,0.878811877323601,0.860414073255293,0.690366814951664,0.700599440292589,0.700489639260562,0.717150531894088,0.706552769077956,0.64973457971561,0.663387642739228,0.675956298887372,0.660976090495361,,
PYF,French Polynesia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),3.22814164999002,3.19886295271327,3.17175559388837,3.12808563139175,2.68634531129628,2.70184617095617,2.53158439765274,2.56254367575122,2.49617970860187,2.46526814312385,2.71586194127202,3.05269457605778,3.0533387755102,3.30736802264482,3.13329120665125,3.35234040883588,3.18228414026089,3.21315885132679,3.36840414151304,,
QAT,Qatar,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),24.8557951710075,36.599686080269,54.8993924670834,62.517044483334,61.0418640911606,61.4810230348385,62.1087560643376,68.6261802956578,59.0378260584372,55.1140698755857,58.7693470083272,49.4998593881824,49.3262797333432,55.007805661821,62.6134201967151,63.2110462297774,58.4906770271154,57.6602472262585,49.0505837857972,,
ROM,Romania,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),6.84542482871547,5.93188850549925,5.48786848918338,5.36730837178642,5.13873643922397,5.66662329703276,5.65442706121727,5.14264476367828,4.60741936630671,3.99144353676468,4.00946901038186,4.32279188505332,4.22754513813132,4.41264205848833,4.39839307462477,4.38934101666279,4.72497916171206,4.56782197583844,4.40000005577861,,
RUS,Russian Federation,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),,,14.9353384043204,13.6683894290331,11.8177539437493,11.4240116105602,11.2966653557964,10.7059800616412,10.2878148183446,10.4863733468208,10.6180407100333,10.5817688372502,10.5794815933372,10.961303425702,11.1433283888302,11.2866494376528,11.7165153333333,11.7352257846587,12.0370082282494,,
RWA,Rwanda,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.0959361916343931,0.0917925157672788,0.098882512218164,0.107232094383292,0.109718382821327,0.109940099163298,0.108673755089312,0.103644597190767,0.0924127707544056,0.088497072542936,0.0846752126113684,0.0815181043608064,0.0792739230056467,0.0770007741148284,0.0765174693148628,0.0749202839858214,0.0730183618838126,0.0736380945594015,0.0703776014854721,,
SAS,South Asia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.696489179929887,0.723665925546587,0.75426539374298,0.769195984634534,0.803592759840509,0.836213602189923,0.895675332289052,0.913116589293191,0.918849178380409,0.960687417543982,0.982407548340671,0.9829912902183,0.988260844569297,1.01480891371637,1.05795406526193,1.08870357979665,1.14773973053683,1.21372388498603,1.28284124712525,,
SAU,Saudi Arabia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),13.3251239710285,16.1055512243605,16.6854278662464,17.8491148049856,17.1441347537354,12.7005543254337,13.7607654488734,11.3995141277851,10.7644988492027,11.6058131491707,14.853843818364,14.304642886016,15.0704771432533,14.4920768979794,14.9057290012431,15.2669159368475,15.4600095744113,15.5708395362391,16.5690650602854,,
SDN,Sudan,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.209826245163606,0.198337416130469,0.170677620908277,0.101655776981789,0.151339683937209,0.152684468178998,0.138005536338311,0.170790593610903,0.144317181867299,0.152642023818682,0.161856407601687,0.181976356137725,0.226678385787848,0.247579368450549,0.276709355759454,0.312279538415717,0.296759971353912,0.313987556483334,0.33929476678716,,
SEN,Senegal,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.439539310036645,0.459015914485523,0.452718051804207,0.454026996568575,0.479138022924818,0.417564679700686,0.435335255074541,0.370332798309711,0.37946936743134,0.399346906440111,0.414308349942383,0.443774726937348,0.453655790758914,0.486775142562272,0.499038115863849,0.538991499928071,0.428764133627956,0.468175486840091,0.422165697261325,,
SGP,Singapore,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),15.4057325237939,15.1272083825077,15.5592397932337,16.4862830843519,19.1190236911378,13.3664204851752,15.0667976135342,18.2403303477345,14.5888184966388,12.6969886578927,11.8233642841183,10.3345949734171,10.0719564176245,8.42158792650919,9.7846511627907,11.7872155281542,10.875028627255,7.84849561957896,6.67340352109766,,
SID,Small island developing states,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),3.6360728289,3.6057462421,3.6599985894,3.6456773983,4.0070545704,3.5129257159,3.7540769297,3.9735223452,3.4969463701,3.463274723,3.5698109941,3.4616165035,3.4899488328,3.3444232402,3.4895807652,3.646406918,3.750768596,3.5471617312,3.730938081,,
SLB,Solomon Islands,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.521272780726722,0.506792390010397,0.492622027362463,0.467951685660019,0.444357889087966,0.452710968451533,0.440404735194329,0.428534624486403,0.417021188609119,0.414999484441449,0.403724200698746,0.410128214890822,0.398857227492265,0.404378139459518,0.393249131684172,0.382462936750354,0.372014492753623,0.398835827509114,0.388102410524067,,
SLE,Sierra Leone,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.0976253821673728,0.117482335449992,0.118868375418043,0.128215646207658,0.148925458727899,0.150504198813707,0.15991834131698,0.162095735447013,0.150252484694736,0.144740657256483,0.152234248868303,0.199374513516967,0.264514711414788,0.258937171513017,0.215482254720894,0.244778094610682,0.23265652581652,0.239634309179381,0.237839864336689,,
SLV,El Salvador,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.490964855137279,0.596797794456547,0.623561309297882,0.696750403426046,0.782111013414974,0.921003083510119,0.845295172862258,0.986599654090705,0.988788548402655,0.96403779063571,0.966704908249661,0.996957271564477,1.00856947283113,1.0906056280387,1.04132038391771,1.05152158172373,1.06789643306505,1.13119870811825,0.99726916543712,,
SSA,Sub-Saharan Africa,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.905651451357057,0.89686582814694,0.879439764277999,0.890355623621291,0.871420185221583,0.83808057360415,0.841891403722012,0.837019226947083,0.810470182170461,0.801565186120466,0.831310395512989,0.809589453928549,0.795377530205925,0.811076210078028,0.865363394101084,0.854105617874706,0.824569359577329,0.846712675175234,0.842532043052819,,
STP,Sao Tome and Principe,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.568443897103783,0.587898271904955,0.606943352505483,0.595596774324533,0.584438352671172,0.601922851448001,0.590096475835064,0.57833904109589,0.593898614526127,0.635551543599928,0.62412594851429,0.639161960538242,0.729571010078142,0.743120009727232,0.756278648934542,0.840933810328786,0.828192553397432,0.81560869592847,0.802898931511648,,
SUR,Suriname,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),4.45205829585392,5.08749403768907,5.043101225324,5.07991659893275,5.03027188899377,5.00519590750596,4.82133126346471,4.78065528611005,4.76418335080286,4.67515241551717,4.55580641153614,4.78677146194482,4.68941457765781,4.60258216926869,4.63174018117088,4.76649629276538,4.82965382154945,4.78020567064469,4.73445150718549,,
SVK,Slovak Republic,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),,,8.60205709978328,7.69473594260602,7.54617620107344,8.11177912312377,7.96344220925517,7.79893476652413,8.01947944378579,7.38889847575075,6.77909670571119,7.31713779128579,7.29711086852414,7.34135225863153,7.1991891035252,7.27205378280049,7.22053771101395,6.77984750944821,6.94655298886958,,
SVN,Slovenia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),,,6.49613292597416,6.66913717714053,5.6602594398914,7.29346030150754,7.62684429934706,8.16137920477594,7.82932058912539,7.62765550239234,7.34137456008044,7.60460692771084,7.72387161484453,7.75955401743422,7.8701866346424,7.9335077586612,8.08729921449742,8.02403026179785,8.48847631938796,,
SWE,Sweden,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),6.04140285080033,6.42897347227702,6.59112367328103,6.0961046498291,6.42717892650928,6.06502117540482,6.84716770326812,6.1601231807176,6.20819065048917,5.76997527491137,5.61440895253129,5.74870485720711,6.43491931869117,6.11671650290308,6.06164639344733,5.71259502395823,5.45779171973365,5.25191854213972,5.32014351541172,,
SWZ,Swaziland,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.492929461484888,0.367746631705742,0.290724741729963,0.142496923641545,0.512539125204891,0.471889006850417,0.346353764655221,1.19462388659786,1.17990430715033,1.18248115293835,1.11681919701607,1.06420062450992,1.03970531328242,0.956558319647587,0.940610888125555,0.922633447641389,0.908872015490281,0.938590847188058,0.949947146244949,,
SYC,Seychelles,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.62395714285714,2.02124271248585,2.30284585311261,2.21901904636897,2.52983404501141,2.53218952512483,2.59128204457123,5.35923899688304,5.58100601171905,6.38452928740206,6.96056994243877,7.90282259057659,6.48406212664277,6.73169082125604,9.3786303030303,8.40446320868516,8.79906619385343,7.33115378735314,7.84376006256038,,
SYR,Syrian Arab Republic,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),3.03884440879979,3.40370134930284,3.40161273197691,3.50606352546831,3.51448464370044,3.6382433863778,3.51423581066343,3.52002246294946,4.12552831110705,4.16836384234005,3.97719059170778,3.70155842694157,3.30059698455183,4.00746833752389,3.75013786603648,3.48386507078886,3.61704509381883,3.68387440458282,3.64594113224804,,
TCD,Chad,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.0244010204910015,0.0112416312587471,0.0137773926024632,0.0150399228081571,0.0151309152202483,0.0146719656227083,0.0147308223858411,0.0152615563895693,0.0147827599964421,0.0152272900580371,0.0214070785557422,0.0202336385400045,0.019100690631023,0.0416618372095894,0.0398637774845084,0.0408447785395766,0.0403642888047277,0.0445477412443444,0.0464666847260151,,
TGO,Togo,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.211085827370769,0.225044359949303,0.218719711316225,0.222042278275104,0.209000744199313,0.233367241938058,0.251800658534696,0.22679784951725,0.25912470476135,0.330370731283573,0.283047641141011,0.235973506244846,0.243938182338699,0.282990655000955,0.264193433281527,0.247493363589497,0.220819406037135,0.23288466569995,0.245658480583752,,
THA,Thailand,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.67916457472061,2.01257149374287,2.17824677164239,2.42972158202996,2.67694202060017,3.04209584896818,3.36405755022564,3.44741769717381,3.02469123488902,3.15576880309792,3.19134238700136,3.39734285479406,3.56784510590957,3.75819628238687,4.05327158033583,4.12549631750995,4.22120119031964,4.16085657640103,4.18545607514808,,
TJK,Tajikistan,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),,,1.30826155580854,0.921993922169388,0.413611755063604,0.424135869975503,0.482439567437624,0.362062820290921,0.414293502172313,0.412699606242714,0.362374848265951,0.367724509902549,0.299272695050072,0.327538646152176,0.349422792875114,0.355151055903701,0.370935749039716,0.49138183999639,0.470197339397222,,
TKM,Turkmenistan,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),,,7.23014250743114,6.92996572824535,8.17383589646423,8.26649100646847,7.34913993284423,6.90270205819154,5.92604429329285,7.89207059695552,7.91903775231766,8.7176844795734,8.92896447963117,9.28601703302472,8.43989838976607,8.79553750664249,9.13648185791842,9.4398678862437,9.7266836586562,,
TON,Tonga,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.809322122963741,0.961911756990714,0.922264372393268,1.07467998032258,1.11131663374821,1.14704870343145,1.14360264460061,1.17737775890462,1.13452137862756,1.31729121121614,1.2356256700873,1.41502498070596,1.44380281263566,1.76618268294886,1.71857487585505,1.70767691179676,1.69661560875728,1.72136053357326,1.71038771742299,,
TTO,Trinidad and Tobago,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),13.9530717551876,17.1932793839081,17.0100830555225,13.5257834173642,15.8444836392658,16.6221589084881,17.1666964836691,15.0767158515359,15.0755550977215,17.7298843473821,18.9727512232423,19.2940178663677,20.6596549106621,21.206334294235,24.075999792465,23.5288196772658,26.1135496486719,27.9380570759585,37.3934600012021,,
TUN,Tunisia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.6269996566271,1.86211055276382,1.76959669725203,1.90605724582438,1.8082502212038,1.75663935249791,1.84372723972143,1.83887216494845,1.92871792399259,1.93861324675599,2.08321336330841,2.15199708484949,2.14841462292602,2.17453047826175,2.25984726752849,2.2735473127929,2.28357003919865,2.33430509237073,2.4216138214137,,
TUR,Turkey,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),2.78570035899323,2.75653203769534,2.75823174235414,2.88377163983953,2.79150649995209,3.00189330951417,3.21786693512541,3.33789137879951,3.32706149072844,3.13860810976527,3.39705973461752,3.01399451860762,3.14271069970257,3.29380560126283,3.35247587201408,3.48337949740125,3.7873932406996,4.06696683202378,4.00401690661222,,
TZA,Tanzania,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.0931178992690406,0.092470500458557,0.0867243651989963,0.0936538944146847,0.0841546323120353,0.118666671208519,0.11245267094942,0.0912326204520384,0.0789133644909357,0.0764388555034814,0.0778902538242298,0.0895822797059765,0.10018819789658,0.103466264161677,0.11519134147544,0.130981068127382,0.134744556785936,0.14706150271798,0.152951924221415,,
UGA,Uganda,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.0462007951878553,0.0464514271895566,0.0455089495908422,0.0419900514094518,0.0368635207724967,0.0459451564549597,0.0490103844759647,0.0512178965189687,0.0587329071511002,0.0593402764514373,0.0633047703063463,0.0653139280411073,0.0661056352664495,0.064553977878303,0.0666203225157578,0.0822879678257734,0.0921424198928365,0.105635105197299,0.119583494153301,,
UKR,Ukraine,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),,,12.3044626326713,10.4660772964452,8.60943763582392,8.65703690323946,8.07595998192469,6.7437899112708,6.55386365134876,6.69472119470046,6.52300890331099,6.60693040268554,6.61136459727193,7.36744655998009,7.23097197987001,7.19727711301206,7.00603890975736,7.07076233058514,6.99404810390374,,
UMC,Upper middle income,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),3.54775481219388,3.61196968308426,3.66116864570595,3.62915864285603,3.58801451636046,3.66564194327323,3.70845681876187,3.65863092922607,3.54723790494802,3.50714655956132,3.54825750946679,3.58278437071274,3.65720726337898,4.07333079548932,4.43646845860491,4.67410846882359,4.97831799657744,5.17720857396027,5.31688332320814,,
URY,Uruguay,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.28440215597844,1.45455457117855,1.63941167909642,1.40584098066279,1.2707088804884,1.42429812486873,1.68188706151568,1.70614094090901,1.73729523409047,2.04489145834602,1.60751114617077,1.53846664218578,1.39651888977565,1.39196698113452,1.69926269000634,1.74712914542447,2.00583472571449,1.80486812803972,2.49778857678285,,
USA,United States,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),19.5469816723619,19.2513984923769,19.0087333751764,19.8811362847656,19.865678374619,19.6710523175028,19.8353046578617,20.1768720847072,19.7534843032909,19.8113144352064,19.5356003253335,18.9065916087301,18.8941651332157,18.8469320246895,18.9860969062878,18.9190234959578,18.469206012867,18.507649820943,17.9417289330595,,
UZB,Uzbekistan,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),,,5.31560277868432,5.40206489836843,4.95963511641417,4.42888624094799,4.44303035522067,4.30055571048295,4.88841852729616,4.81233635245902,4.86617594320487,4.88796251051388,5.02199566315023,4.79836481185245,4.6114700731732,4.18839570764642,4.35499343044197,4.31150038335852,4.57299282045274,,
